gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Mgat4f	chr1	130459690	130861367	-0.210114	2	23.6268	0.573866	1.98732	2
Cyb5r1	chr1	130459690	130861367	-0.210114	2	23.6268	0.573866	1.98732	2
Adipor1	chr1	130459690	130861367	-0.210114	2	23.6268	0.573866	1.98732	2
Platr1	chr1	130459690	130861367	-0.210114	2	23.6268	0.573866	1.98732	2
Gm37935	chr1	130459690	130861367	-0.210114	2	23.6268	0.573866	1.98732	2
4933409D19Rik	chr1	132742545	132896150	-0.226719	2	21.8226	0.305022	1.97768	2
Platr23	chr1	132742545	132896150	-0.226719	2	21.8226	0.305022	1.97768	2
Zfp281	chr1	132742545	132896150	-0.226719	2	21.8226	0.305022	1.97768	2
Gm19705	chr1	132742545	132896150	-0.226719	2	21.8226	0.305022	1.97768	2
Platr22	chr1	132742545	132924686	-0.212125	2	21.4683	0.305022	2.94996	3
Gm24086	chr1	132742545	132896150	-0.226719	2	21.8226	0.305022	1.97768	2
Mif-ps1	chr1	132927673	133144389	-0.26922	2	20.532	0.36899	1.87163	2
Gm29718	chr1	132927673	133144389	-0.26922	2	20.532	0.36899	1.87163	2
Gm17781	chr1	132927673	133144389	-0.26922	2	20.532	0.36899	1.87163	2
Nr5a2	chr1	132927673	133144389	-0.26922	2	20.532	0.36899	1.87163	2
Ptprc	chr1	134283440	134451412	0.293575	4	29.7601	0.59127	1.85209	2
1700113B19Rik	chr1	134382076	134489543	0.207922	2	32.5327	0.960626	1.40564	2
Atp6v1g3	chr1	134382076	134489543	0.207922	2	32.5327	0.960626	1.40564	2
Gm5834	chr1	136088168	136250079	0.589562	4	23.7271	0.950103	3.36622	4
Gm37777	chr1	136362206	136480142	-0.283282	2	16.8703	0.756673	1.86153	2
Gm28724	chr1	138826729	138971097	0.249696	2	22.6205	0.907946	1.92337	2
Gm4034	chr1	144768044	144926275	0.318781	2	34.9458	0.74563	1.64531	2
Gm29022	chr1	144768044	144926275	0.318781	2	34.9458	0.74563	1.64531	2
Gm5703	chr1	144768044	144926275	0.318781	2	34.9458	0.74563	1.64531	2
Gm18751	chr1	144935646	145199586	-0.221102	2	18.4543	0.763179	1.96266	2
Gm29020	chr1	144935646	145199586	-0.221102	2	18.4543	0.763179	1.96266	2
Gm38238	chr1	148165858	148314428	0.284547	2	35.5276	0.981102	1.56644	2
Colgalt2	chr1	148395690	148589144	0.302759	2	27.075	0.925118	1.84835	2
Lamc2	chr1	148922133	149235206	0.2551	2	33.4728	0.980987	2.08867	3
Lamc1	chr1	149234317	149337887	0.311603	3	30.5849	0.99317	2.34674	3
Acbd6	chr1	151471352	151666613	-0.252044	2	20.1445	0.980131	1.37468	2
Lhx4	chr1	151471352	152007413	-0.315199	2	18.6412	0.980131	2.27642	3
Fam163a	chr1	152006506	152232534	-0.234138	1	21.2115	0.892896	2.88679	3
Gm38113	chr1	152096994	152326280	-0.358648	2	18.6662	0.919198	1.67502	2
Tdrd5	chr1	152096994	152326280	-0.358648	2	18.6662	0.919198	1.67502	2
A430050A11Rik	chr1	152096994	152326280	-0.358648	2	18.6662	0.919198	1.67502	2
4930518J20Rik	chr1	152096994	152326280	-0.358648	2	18.6662	0.919198	1.67502	2
Nphs2	chr1	152096994	152326280	-0.358648	2	18.6662	0.919198	1.67502	2
Axdnd1	chr1	152096994	152326280	-0.358648	2	18.6662	0.919198	1.67502	2
Soat1	chr1	152326041	153068277	-0.289137	1	20.4309	0.906718	2.67153	3
Brinp2	chr1	154009881	154573481	-0.201669	2	20.9335	0.455393	2.98196	3
Astn1	chr1	154208505	154727577	-0.209281	2	20.434	0.0975501	2.97404	3
Gm37861	chr1	154208505	154573481	-0.207804	2	20.9157	0.0975501	1.98861	2
Gm37679	chr1	154208505	154573481	-0.207804	2	20.9157	0.0975501	1.98861	2
Mir488	chr1	154208505	154573481	-0.207804	2	20.9157	0.0975501	1.98861	2
Gm37367	chr1	154208505	154573481	-0.207804	2	20.9157	0.0975501	1.98861	2
Gm37848	chr1	154208505	154573481	-0.207804	2	20.9157	0.0975501	1.98861	2
Myoc	chr1	158506382	158647337	0.270846	3	28.7725	0.975178	1.90951	2
Myocos	chr1	158506382	158647337	0.270846	3	28.7725	0.975178	1.90951	2
Prrc2c	chr1	158506382	158647337	0.270846	3	28.7725	0.975178	1.90951	2
Gm27616	chr1	158506382	158647337	0.270846	3	28.7725	0.975178	1.90951	2
Kifap3	chr1	159659256	160092362	0.379515	3	30.0473	0.98293	1.81321	2
Gm33354	chr1	162247770	162312666	-0.217753	2	21.2531	0.634133	1.92929	2
Gm4847	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Fmo9	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm4954	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm37904	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm16701	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Fam78b	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm37994	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Uck2	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm37982	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm2453	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Mir6347	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Gm37232	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Tmco1	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
MGP_FVBNJ_G0007619	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
MGP_FVBNJ_G0036961	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Aldh9a1	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Mgst3	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Lrrc52	chr1	162450721	163299478	-0.278862	2	19.6344	0.036969	1.93215	2
Rxrg	chr1	163369934	163771599	-0.259895	1	21.0669	0.2102	1.97964	2
Lmx1a	chr1	163369934	163815965	-0.216491	1	21.4977	0.2102	2.96424	3
Mir6348	chr1	164240701	164338248	0.301822	2	20.9253	0.948867	1.88094	2
Rgs4	chr1	165458192	165532276	-0.254192	2	19.7353	0.391881	1.94083	2
MGP_FVBNJ_G0036962	chr1	165549271	165667976	-0.357176	2	18.3916	0.563663	1.93121	2
Gm37586	chr1	165549271	165667976	-0.357176	2	18.3916	0.563663	1.93121	2
Sh2d1b1	chr1	165981257	166317476	-0.213918	2	21.9761	0.544317	1.9825	2
Gm7694	chr1	165981257	166317476	-0.213918	2	21.9761	0.544317	1.9825	2
Spata46	chr1	165981257	166317476	-0.213918	2	21.9761	0.544317	1.9825	2
Gm37030	chr1	166682002	166835261	-0.416346	2	17.9981	0.79089	1.47732	2
Fcgr2b	chr1	166682002	166835261	-0.416346	2	17.9981	0.79089	1.47732	2
Gm38204	chr1	166682002	166835261	-0.416346	2	17.9981	0.79089	1.47732	2
Gm10522	chr1	166682002	166835261	-0.416346	2	17.9981	0.79089	1.47732	2
Fcgr4	chr1	166682002	166835261	-0.416346	2	17.9981	0.79089	1.47732	2
Gm26110	chr1	166682002	166835261	-0.416346	2	17.9981	0.79089	1.47732	2
Fcgr3	chr1	166682002	167123973	-0.28894	2	21.107	0.79089	2.46824	3
Crp	chr1	168097193	168603913	-0.293024	2	19.1884	0.12608	2.79751	3
Gm38051	chr1	168479124	168603913	-0.352865	2	16.8899	0.673057	1.80076	2
Gm24817	chr1	168479124	168603913	-0.352865	2	16.8899	0.673057	1.80076	2
9430083B18Rik	chr1	168606338	168718870	-0.231776	2	19.6543	0.589802	1.96138	2
Apcs	chr1	168606338	168718870	-0.231776	2	19.6543	0.589802	1.96138	2
Gm26077	chr1	168606338	168718870	-0.231776	2	19.6543	0.589802	1.96138	2
Olfr16	chr1	168606338	168718870	-0.231776	2	19.6543	0.589802	1.96138	2
Olfr1408	chr1	168853420	168913897	-0.227451	2	19.06	0.585304	1.90617	2
Olfr1407-ps1	chr1	168853420	168913897	-0.227451	2	19.06	0.585304	1.90617	2
Ackr1	chr1	169060564	169272909	-0.269051	2	18.3281	0.784157	1.71191	2
Cadm3	chr1	169060564	169272909	-0.269051	2	18.3281	0.784157	1.71191	2
Aim2	chr1	169060564	169272909	-0.269051	2	18.3281	0.784157	1.71191	2
Ifi206	chr1	169060564	169272909	-0.269051	2	18.3281	0.784157	1.71191	2
Gm18752	chr1	169060564	169272909	-0.269051	2	18.3281	0.784157	1.71191	2
Gm7897	chr1	169577443	169609757	-0.37488	2	16.0895	0.76088	1.88685	2
Gm38050	chr1	169577443	169609757	-0.37488	2	16.0895	0.76088	1.88685	2
Gm18445	chr1	169577443	169778409	-0.335107	2	15.518	0.76088	9.12205	11
Ifi203	chr1	169694004	169724360	-0.355852	1	14.9017	0.994076	2.27714	3
Ifi202b	chr1	169735983	169778409	-0.304436	2	15.6551	0.980131	1.77874	2
Ifi211	chr1	169777774	169862984	-0.280624	1	16.9863	0.950103	2.76362	3
Ifi205	chr1	169777774	169862984	-0.280624	1	16.9863	0.950103	2.76362	3
Olfr432	chr1	169812437	170068957	-0.253251	2	18.2001	0.957412	1.87089	2
Olfr431-ps1	chr1	169812437	170068957	-0.253251	2	18.2001	0.957412	1.87089	2
Olfr430	chr1	169812437	170068957	-0.253251	2	18.2001	0.957412	1.87089	2
Olfr429	chr1	169812437	170068957	-0.253251	2	18.2001	0.957412	1.87089	2
Olfr428-ps1	chr1	169812437	170068957	-0.253251	2	18.2001	0.957412	1.87089	2
Olfr427	chr1	169812437	170068957	-0.253251	2	18.2001	0.957412	1.87089	2
Rgs7	chr1	171029433	171625602	-0.224588	1	18.9199	0.979881	2.85025	3
Akt3	chr1	172595276	173178511	0.250294	2	23.0621	0.604146	2.84786	3
1700016C15Rik	chr1	173414979	173511265	-0.226226	2	20.6784	0.559918	1.8775	2
Adss	chr1	173414979	173534247	-0.225804	2	20.439	0.559918	3.80975	4
Gm16585	chr1	173414979	173534247	-0.225804	2	20.439	0.559918	3.80975	4
4930527J03Rik	chr1	174058148	174092880	0.370904	2	29.7146	0.975867	1.5364	2
Kif26b	chr1	174159138	175329165	-0.226669	2	20.9918	0.455814	2.89656	3
Gm24405	chr1	174432920	175329165	-0.256437	2	20.2066	0.249625	1.9019	2
Gm34176	chr1	174432920	175329165	-0.256437	2	20.2066	0.249625	1.9019	2
Gm16564	chr1	174432920	175329165	-0.256437	2	20.2066	0.249625	1.9019	2
Smyd3	chr1	174432920	175329165	-0.256437	2	20.2066	0.249625	1.9019	2
Tfb2m	chr1	175328474	175455117	-0.203135	1	20.8798	0.924333	2.87503	3
Gm1818	chr1	175328474	175455117	-0.203135	1	20.8798	0.924333	2.87503	3
Kif28	chr1	175504180	175646456	-0.240977	1	19.2765	0.99225	1.85578	2
9430037O13Rik	chr1	187250092	187368159	0.249724	2	51.867	0.852366	1.55912	2
Dtl	chr1	187250092	187368159	0.249724	2	51.867	0.852366	1.55912	2
Ints7	chr1	187368021	187421541	0.551669	4	51.0673	0.856708	1.44184	2
Bend7	chr2	1656210	1822095	0.248075	2	38.7172	0.970469	1.9138	2
Gm13216	chr2	2533952	2705669	0.483184	1	52.2769	0.982765	0.514055	2
MGP_FVBNJ_G0008402	chr2	2533952	2705669	0.483184	1	52.2769	0.982765	0.514055	2
Cdc123	chr2	2706221	3765557	0.352885	2	40.5025	0.992888	2.48806	3
Celf2	chr2	3765079	4970820	0.365719	3	38.1372	0.956873	3.51121	4
Gm13296	chr2	8283808	8385659	-0.319971	2	23.8711	0.67902	1.81272	2
Pfkfb3	chr2	8283808	8555649	-0.218924	2	29.0049	0.67902	3.79205	4
MGP_FVBNJ_G0008443	chr2	13710159	13854394	-0.253954	2	27.29	0.31072	1.9622	2
Gm13326	chr2	13710159	13854394	-0.253954	2	27.29	0.31072	1.9622	2
Dnajc1	chr2	15045314	15181723	0.320885	3	42.9671	0.973828	1.70978	2
Etl4	chr2	17123629	17882623	0.399491	3	34.6178	0.967822	2.77786	3
Il36b	chr2	20693537	21097796	-0.233849	1	30.0915	0.495721	1.98008	2
Gm13410	chr2	20693537	21097796	-0.233849	1	30.0915	0.495721	1.98008	2
Il36g	chr2	20693537	21097796	-0.233849	1	30.0915	0.495721	1.98008	2
Il36a	chr2	20693537	21097796	-0.233849	1	30.0915	0.495721	1.98008	2
Gm37703	chr2	20693537	21097796	-0.233849	1	30.0915	0.495721	1.98008	2
Ppp1r26	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
1700007K13Rik	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
Mrps2	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
Gbgt1	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
Gm10134	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
Ralgds	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
Cel	chr2	25062366	25558314	-0.219396	2	31.5814	0.454591	1.92877	2
Ddx31	chr2	25556772	25752937	-0.204851	2	31.8859	0.987172	2.91897	3
Trub2	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
Gm13547	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
Coq4	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
Slc27a4	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
Urm1	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
Mir219a-2	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
Mir219b	chr2	26434684	26532907	-0.383448	2	26.901	0.852366	1.88145	2
2600006K01Rik	chr2	26533488	26749105	-0.294466	2	31.4735	0.69299	1.13489	2
Cercam	chr2	26533488	26749105	-0.294466	2	31.4735	0.69299	1.13489	2
Odf2	chr2	26533488	26749105	-0.294466	2	31.4735	0.69299	1.13489	2
MGP_FVBNJ_G0037480	chr2	26533488	26749105	-0.294466	2	31.4735	0.69299	1.13489	2
Gle1	chr2	26533488	26749105	-0.294466	2	31.4735	0.69299	1.13489	2
Set	chr2	26748842	27000110	-0.265873	0	32.5126	0.871219	1.1331	2
Fibcd1	chr2	28286779	28820382	-0.267388	2	30.1463	0.200473	2.65002	3
Nup214	chr2	28820151	28823176	-0.434684	1	24.3873	0.954621	1.91117	3
Fam78a	chr2	28820151	29036969	-0.235858	1	33.9049	0.954621	3.26429	5
Gm16534	chr2	28820151	29036969	-0.235858	1	33.9049	0.954621	3.26429	5
Gm13435	chr2	34011439	34111177	-0.211127	2	26.839	0.711861	1.9484	2
Olfr366	chr2	34011439	34111177	-0.211127	2	26.839	0.711861	1.9484	2
Nek6	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Gm35808	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Psmb7	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Adgrd2-ps	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
MGP_FVBNJ_G0015260	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Nr5a1	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Nr5a1os	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Nr6a1	chr2	35363200	36672309	-0.370014	2	28.4242	0.968154	1.78115	2
Gm23072	chr2	43048223	43540542	0.20965	2	30.5791	0.810127	1.97944	2
Gm13501	chr2	50072690	50219542	-0.251475	1	26.7813	0.666541	1.9705	2
Gm13503	chr2	50141436	50294713	-0.252653	2	27.2494	0.42178	1.98006	2
Rprm	chr2	50659481	50749460	-0.279554	1	25.7638	0.362875	1.95241	2
Gm22298	chr2	50710186	50761798	-0.213167	1	25.941	0.798756	1.94352	2
Gm13505	chr2	50834499	50958778	-0.342083	2	23.7402	0.617649	1.925	2
Gm14035	chr2	50834499	50958778	-0.342083	2	23.7402	0.617649	1.925	2
Mir195b	chr2	53299569	53353516	-0.209514	1	25.144	0.975867	1.91962	2
Gm13551	chr2	55800181	55979403	0.234684	3	36.9753	0.86164	1.92276	2
Gm13581	chr2	57470914	57863252	0.29348	2	37.4434	0.950224	1.81882	2
MGP_FVBNJ_G0038764	chr2	57470914	57863252	0.29348	2	37.4434	0.950224	1.81882	2
Hoxd1	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Mtx2	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Gm14425	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Gm14427	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
MGP_FVBNJ_G0036419	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Gm13652	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
2600014E21Rik	chr2	71139997	72187429	0.260529	2	29.3643	0.992967	2.75942	3
A330043C09Rik	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Agps	chr2	72297885	72314030	-0.232511	3	19.4417	0.881506	1.54945	2
Gm13661	chr2	74026358	74355741	-0.22081	1	20.8533	0.0865871	1.98318	2
Gm13727	chr2	74026358	74355741	-0.22081	1	20.8533	0.0865871	1.98318	2
Gm13674	chr2	76456417	76601308	0.294639	3	18.5038	0.0612394	1.92982	2
Dnajc10	chr2	76660182	76850833	-0.368794	1	11.2325	0.00104319	1.90753	2
Gm13752	chr2	76660182	76850833	-0.368794	1	11.2325	0.00104319	1.90753	2
Frzb	chr2	76660182	76850833	-0.368794	1	11.2325	0.00104319	1.90753	2
Nckap1	chr2	76850269	77074974	-0.262531	1	11.9496	0.889287	2.89488	3
Gm13688	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Dusp19	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Nup35	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Mir684-1	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Gm4353	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Gm25420	chr2	77036747	77135900	-0.284533	2	11.7712	0.715677	1.97877	2
Gm22652	chr2	77165766	77184456	0.42894	2	14.7248	0.803871	1.8203	2
Gm13700	chr2	77186481	77258736	-0.295902	1	10.7695	0.305842	1.93753	2
Gm13755	chr2	77186481	77258736	-0.295902	1	10.7695	0.305842	1.93753	2
Gm13756	chr2	77186481	77258736	-0.295902	1	10.7695	0.305842	1.93753	2
MGP_FVBNJ_G0036420	chr2	77782352	77899481	0.434079	3	23.0366	0.885509	1.18462	2
Gm13679	chr2	79641422	79781880	-0.21321	2	11.6048	0.894069	1.96665	2
Gm13682	chr2	79641422	79781880	-0.21321	2	11.6048	0.894069	1.96665	2
Gm13685	chr2	79726518	79784503	-0.259977	1	10.0653	0.604617	1.89559	2
Zc3h15	chr2	79852644	79942191	-0.205284	2	12.2336	0.686655	1.97219	2
Gm13686	chr2	79909359	79994665	-0.269731	2	12.0028	0.765203	1.97153	2
Itgav	chr2	79942763	80333426	-0.266184	1	13.7047	0.22183	3.93006	4
Gm13684	chr2	79942763	80007190	-0.339311	1	11.8277	0.22183	1.96266	2
Dnmt3l-ps1	chr2	79942763	80007190	-0.339311	1	11.8277	0.22183	1.96266	2
Gm28635	chr2	80834695	81198741	-0.620627	1	17.0535	0.824677	2.6722	3
Btbd18	chr2	80834695	81198741	-0.620627	1	17.0535	0.824677	2.6722	3
Slc43a3	chr2	81088848	81282365	-0.213634	2	23.4116	0.4462	1.98174	2
Prg2	chr2	81088848	81282365	-0.213634	2	23.4116	0.4462	1.98174	2
Prg3	chr2	81088848	81282365	-0.213634	2	23.4116	0.4462	1.98174	2
P2rx3	chr2	81088848	81346189	-0.212071	2	23.0704	0.4462	2.97317	3
Ssrp1	chr2	81198751	81346189	-0.213773	2	23.143	0.539237	1.98113	2
Tnks1bp1	chr2	81198751	81346189	-0.213773	2	23.143	0.539237	1.98113	2
4930443O20Rik	chr2	81198751	81346189	-0.213773	2	23.143	0.539237	1.98113	2
Aplnr	chr2	81284344	81492972	-0.231647	2	21.3872	0.486343	1.98368	2
Gm13712	chr2	81284344	81492972	-0.231647	2	21.3872	0.486343	1.98368	2
Olfr1039	chr2	82254098	82347013	-0.208537	2	18.6008	0.927704	1.96762	2
Olfr1040	chr2	82254098	82347013	-0.208537	2	18.6008	0.927704	1.96762	2
Olfr1042	chr2	82254098	82347013	-0.208537	2	18.6008	0.927704	1.96762	2
Olfr1043	chr2	82254098	82347013	-0.208537	2	18.6008	0.927704	1.96762	2
Olfr1044	chr2	82254098	82347013	-0.208537	2	18.6008	0.927704	1.96762	2
Olfr1050-ps1	chr2	82398957	82455506	0.558863	3	30.611	0.978171	1.30973	2
Olfr1046	chr2	82398957	82455506	0.558863	3	30.611	0.978171	1.30973	2
Olfr1066	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1061	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1069-ps1	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
MGP_FVBNJ_G0025775	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1073-ps1	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1076	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
MGP_FVBNJ_G0039984	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1078-ps1	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1079	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
MGP_FVBNJ_G0025778	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
MGP_FVBNJ_G0025779	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
MGP_FVBNJ_G0025780	chr2	82581622	82800096	-0.303124	2	15.4476	0.903229	1.52463	2
Olfr1095	chr2	82996972	83090029	0.410921	3	23.4094	0.830677	1.87835	2
MGP_FVBNJ_G0039568	chr2	82996972	83090029	0.410921	3	23.4094	0.830677	1.87835	2
Olfr1096	chr2	82996972	83090029	0.410921	3	23.4094	0.830677	1.87835	2
Gm13735	chr2	83382691	83504714	-0.266724	2	17.5739	0.856708	1.95974	2
Olfr1118	chr2	83449795	83595465	-0.269936	1	17.4131	0.479829	1.9556	2
Gm13729	chr2	83449795	83595465	-0.269936	1	17.4131	0.479829	1.9556	2
Gm13728	chr2	83449795	83595465	-0.269936	1	17.4131	0.479829	1.9556	2
Olfr1117-ps1	chr2	83449795	83595465	-0.269936	1	17.4131	0.479829	1.9556	2
Gm13737	chr2	83449795	83595465	-0.269936	1	17.4131	0.479829	1.9556	2
Gm13731	chr2	83524052	83596261	-0.317298	2	16.252	0.896064	1.85907	2
Olfr1150-ps1	chr2	83524052	83596261	-0.317298	2	16.252	0.896064	1.85907	2
Olfr1121	chr2	83524052	83596261	-0.317298	2	16.252	0.896064	1.85907	2
Olfr1122	chr2	83524052	83596261	-0.317298	2	16.252	0.896064	1.85907	2
Olfr1135	chr2	83886303	83957949	-0.238255	2	15.7325	0.947385	1.88896	2
Olfr1136	chr2	83886303	83957949	-0.238255	2	15.7325	0.947385	1.88896	2
Olfr1156	chr2	84142274	84232257	-0.230187	2	14.3612	0.894199	1.86907	2
Olfr1157	chr2	84142274	84232257	-0.230187	2	14.3612	0.894199	1.86907	2
Olfr74	chr2	84142274	84232257	-0.230187	2	14.3612	0.894199	1.86907	2
MGP_FVBNJ_G0015281	chr2	84231758	84311072	-0.21293	1	14.5819	0.979013	1.87078	2
Olfr1170	chr2	84418038	84481296	0.263373	3	21.2154	0.969669	1.86462	2
Olfr1184	chr2	84706034	84753863	0.383107	3	24.7873	0.685771	1.25925	2
Olfr1185-ps1	chr2	84728936	84867287	-0.330873	4	21.6912	0.966019	0.942177	2
Olfr1191-ps1	chr2	84908509	84911029	0.450676	3	21.286	0.938328	1.74007	2
Olfr1265	chr2	86396981	86449079	-0.213222	2	18.2143	0.97818	1.08971	2
Olfr32	chr2	86396981	86449079	-0.213222	2	18.2143	0.97818	1.08971	2
Olfr1270	chr2	86396981	86449079	-0.213222	2	18.2143	0.97818	1.08971	2
Slc39a13	chr2	87266357	87458115	-0.213915	2	22.1789	0.954154	2.88609	3
Spi1	chr2	87380599	87458115	-0.272515	2	20.8928	0.812857	1.89464	2
Mybpc3	chr2	87380599	87458115	-0.272515	2	20.8928	0.812857	1.89464	2
Mir129-2	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
Mir129b	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
Mir670hg	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
Mir670	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
Ttc17	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
Itpa-ps1	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
2810002D19Rik	chr2	90558886	90812772	-0.264544	2	20.9946	0.650959	1.92131	2
Api5	chr2	90558886	90865571	-0.255661	2	20.7955	0.650959	2.90277	3
Gm13793	chr2	91076075	91319654	-0.243351	1	19.549	0.627402	1.97247	2
MGP_FVBNJ_G0038775	chr2	91076075	91319654	-0.243351	1	19.549	0.627402	1.97247	2
Gm13794	chr2	91633829	91865573	-0.221946	1	19.7552	0.0859508	1.98219	2
Gm13808	chr2	96096633	96411317	-0.282558	2	15.6726	0.554361	1.88211	2
Gm13919	chr2	98186695	98255553	-0.267712	2	18.9177	0.943592	1.82723	2
Gm13920	chr2	98186695	98255553	-0.267712	2	18.9177	0.943592	1.82723	2
Gm13866	chr2	98372865	98745733	0.397933	3	33.6889	6.43847e-06	1.9883	2
Trim44	chr2	98372865	99059834	0.285977	3	31.3212	6.43847e-06	2.98225	3
Gm13868	chr2	98372865	98745733	0.397933	3	33.6889	6.43847e-06	1.9883	2
Nat10	chr2	99948824	100117417	-0.285536	1	19.7289	0.919301	1.83268	2
Lmo2	chr2	100117427	100255363	-0.213222	1	22.2795	0.253645	1.98148	2
4931422A03Rik	chr2	100117427	100283262	-0.242318	1	21.2722	0.253645	2.95117	3
Fbxo3	chr2	100117427	100283262	-0.242318	1	21.2722	0.253645	2.95117	3
Gm24644	chr2	100193235	100283262	-0.23656	2	20.7744	0.747639	1.95933	2
Gm10912	chr2	100193235	100283262	-0.23656	2	20.7744	0.747639	1.95933	2
Gm10799	chr2	100193235	100283262	-0.23656	2	20.7744	0.747639	1.95933	2
A930018P22Rik	chr2	100305681	100751563	-0.201063	2	21.6408	0.064681	1.98763	2
D430041D05Rik	chr2	100305681	100751563	-0.201063	2	21.6408	0.064681	1.98763	2
Gm22501	chr2	100305681	100751563	-0.201063	2	21.6408	0.064681	1.98763	2
Gm13883	chr2	100305681	100751563	-0.201063	2	21.6408	0.064681	1.98763	2
MGP_FVBNJ_G0036423	chr2	100305681	100751563	-0.201063	2	21.6408	0.064681	1.98763	2
